monthly_bill,billing_complaint_resolve_time,promotions,hotline_call_time,hotline_call_count,archade_visit_time,archade_visit_waiting_time,archade_visit_count,negative_ratings_cx_sent,positive_ratings_cx_sent,complaint_resolve_duration,total_complaints,coverage_related_complaint_duration,adjustment_charges,download_bandwidth,downloaded_data,data_charges,churn
0.460608704,0.0,0.445595155,0.35244030600000004,0.363636364,0.451450795,0.0,0.400034096,0.181818182,0.0,0.8838867429999999,0.400037551,0.045400799000000006,0.188989383,0.46279271299999997,0.047033131,0.9632272409999999,0
0.5908479289999999,0.0,0.7205368459999999,0.321381029,0.363636364,0.0,0.0,0.0,0.0,0.0,0.39325416700000004,0.400037551,0.008772733000000001,0.704825928,0.498400203,0.846858495,0.505186154,0
0.104153186,0.0,0.24649944699999998,0.792347021,0.13636363599999998,0.011862415,0.063538818,0.400034096,0.0,0.0,0.012994486000000001,0.400037551,0.0,0.0,0.0,0.0,0.0,0
0.29332349399999996,0.015232286999999999,0.540402635,0.178602779,0.318181818,0.499663642,0.08205344,0.400034096,0.0,0.0,0.736240193,0.400037551,0.0,0.478408313,0.0,0.24325890100000003,0.0,0
0.746333093,0.0,0.815344326,0.603054048,0.318181818,0.0,0.0,0.0,0.0,0.0,0.654853679,0.592498129,0.0,0.31498932,0.315547635,0.06544422,0.230147221,0
0.057043877,0.0,0.902023017,0.44266270399999996,0.318181818,0.430024235,0.084578161,0.400034096,0.0,0.0,0.397528669,0.400037551,0.008868089000000001,0.993762378,0.778808913,0.922503009,0.636151543,0
0.148329118,0.025423698999999998,0.24649944699999998,0.468246266,0.181818182,0.0,0.0,0.0,0.0,0.0,0.594677315,0.400037551,0.0,0.8567658990000001,0.0,0.0,0.0,0
0.8644022809999999,0.0033039840000000003,0.815344326,0.538360818,0.681818182,0.44868356299999995,0.0,0.400034096,0.0,0.0,0.159695388,0.400037551,0.0,0.6362403670000001,0.653906286,0.344780446,0.053360020999999994,0
0.311285534,0.0,0.303383935,0.39867565899999996,0.727272727,0.253122593,0.0,0.400034096,0.181818182,0.0,0.06975987,0.400037551,0.0,0.06298944599999999,0.35609548700000004,0.0,0.0,0
0.579729946,0.0,0.9291133020000001,0.6518278120000001,0.22727272699999998,0.53668883,0.297075531,0.800068192,0.0,0.076923077,0.49396143,0.400037551,0.0,0.602770486,0.0,0.005190646,0.024880781,0
0.895780982,0.002858265,0.265956711,0.316449258,0.7850087579999999,0.0,0.0,0.0,0.0,0.0,0.274935957,0.400037551,0.0,0.494624699,0.573323493,0.491123916,0.873911716,0
0.179078282,0.0,0.37922991899999997,0.178979731,0.090909091,0.6076011960000001,0.0,0.400034096,0.0,0.0,0.113639136,0.400037551,0.0,0.125999937,0.0,0.36232309100000004,0.045906068,0
0.643684336,0.0,0.076909408,0.29539857399999997,0.017320952,0.186209125,0.14685461800000002,0.400034096,0.0,0.038461537999999997,0.155591866,0.400037551,0.0,0.577091076,0.358854114,0.897759555,0.140155581,0
0.24419933800000002,0.015936241,0.31286468300000003,0.41896482,0.681818182,0.0,0.0,0.0,0.0,0.038461537999999997,0.403683952,0.800075103,0.0,0.9037817429999999,0.395218085,0.0,0.0,0
0.746613753,0.0,0.995478537,0.38407979299999995,0.8636363640000001,0.0,0.0,0.0,0.0,0.0,0.15119465599999998,0.400037551,0.071852496,0.0,0.365676531,0.626291131,0.8096535020000001,0
0.027173429,0.014648607,0.24649944699999998,0.352349649,0.409090909,0.0,0.0,0.0,0.0,0.0,0.7080284809999999,0.400037551,0.0,0.0,0.0,0.0,0.0,0
0.349985719,0.005475982,0.425881215,0.9798872740000001,0.781297424,0.33964331200000003,0.14033242199999998,0.963723876,0.090909091,0.0,0.264677153,0.400037551,0.0,0.9878706979999999,0.22349508899999998,0.94058238,0.37597275399999996,0
0.8059871209999999,0.006370959,0.483518147,0.285933925,0.454545455,0.97653672,0.10898379999999999,0.400034096,0.090909091,0.038461537999999997,0.131476173,0.800075103,0.029136916000000002,0.787483822,0.189069375,0.439992576,0.251691234,0
0.713617299,0.0,0.009480748,0.556637381,0.045454545,0.0,0.0,0.0,0.181818182,0.0,0.106691565,0.400037551,0.0,0.09449469099999999,0.219643504,0.714356208,0.73156907,0
0.219842293,0.052410952999999996,0.45507590299999995,0.507845485,0.321754623,0.28599786,0.0,0.14713706599999998,0.090909091,0.35897435899999997,0.977223057,0.400037551,0.0,0.220494628,0.7069326290000001,0.65065087,0.9850264940000001,0
0.183848907,0.0,0.407672163,0.047595215999999996,0.181818182,0.0,0.0,0.0,0.0,0.051282050999999995,0.100707263,0.400037551,0.002246582,0.0157421,0.0,0.0,0.0,0
0.751126746,0.00688389,0.398191415,0.585974165,0.989804793,0.0,0.0,0.0,0.0,0.153846154,0.332727222,0.400037551,0.0,0.7244733309999999,0.36727337200000004,0.357091725,0.9176749270000001,0
0.189093129,0.000958651,0.483518147,0.300457265,0.318181818,0.0,0.0,0.0,0.0,0.0,0.0463356,0.400037551,0.0,0.022055777000000002,0.0,0.860328202,0.0,0
0.5831043260000001,0.02774427,0.900671058,0.7852938629999999,0.35133403700000004,0.0,0.0,0.0,0.0,0.0,0.953670228,0.400037551,0.0,0.932361652,0.0,0.985961348,0.0,0
0.16722968900000001,0.0,0.350787675,0.550889692,0.272727273,0.0,0.0,0.0,0.0,0.128205128,0.16550871,0.400037551,0.0,0.39917167299999995,0.0,0.040648366,0.24150807300000002,0
0.41336449700000005,0.000116736,0.331826179,0.671029082,0.5,0.0,0.0,0.0,0.0,0.0,0.44830975100000003,0.800075103,0.0,0.395509741,0.372862315,0.407556914,0.901586819,0
0.6294533179999999,0.142350781,0.549883383,0.853064803,0.045454545,0.26069346,0.0,0.400034096,0.0,0.0,0.365492159,0.800075103,0.0,0.417791003,0.36407969100000004,0.513184014,0.718517867,0
0.7450760059999999,0.016031752,0.357509254,0.0,0.0,0.0,0.0,0.0,0.212121212,0.0,0.7663326859999999,0.400037551,0.0,0.0,0.57047076,0.14446172599999998,0.397168809,0
0.33228697,0.0,0.995478537,0.09004557699999999,0.22727272699999998,0.269911692,0.0,0.400034096,0.090909091,0.038461537999999997,0.461378799,0.400037551,0.0,0.0,0.18162935,0.322055044,0.435177825,0
0.332019849,0.053228106,0.65417161,0.9162208209999999,0.545454545,0.0,0.0,0.0,0.0,0.0,0.725015179,0.400037551,0.0,0.0,0.0,0.7739088820000001,0.397115765,0
0.560770176,0.0,0.777421334,0.39604659,0.318181818,0.20688237199999998,0.0,0.7325208609999999,0.0,0.076923077,0.9712385379999999,0.400037551,0.0,0.0314842,0.86960137,0.848488699,0.32512244,0
0.811812779,0.0,0.237600686,0.80095495,0.272727273,0.0,0.0,0.0,0.0,0.0,0.452071312,0.400037551,0.0,0.973206613,0.0,0.104514349,0.620374505,0
0.267079015,0.031483362,0.530921887,0.028103842,0.181818182,0.0,0.0,0.0,0.0,0.0,0.286310788,0.400037551,0.0,0.453574519,0.39921018700000005,0.564950395,0.750058233,0
0.36045300700000005,0.022689245,0.7300175940000001,0.352349649,0.272727273,0.0,0.0,0.0,0.0,0.0,0.85336474,0.400037551,0.0,0.006292631,0.400008607,0.373206669,0.08872140099999999,0
0.090657776,0.010212637,0.492998895,0.44920818,0.181818182,0.0,0.0,0.0,0.0,0.0,0.49361947,0.400037551,0.0,0.461350462,0.842471691,0.721771611,0.19577698899999998,0
0.532570929,0.0016166179999999998,0.018961496,0.035735501,0.045454545,0.0,0.0,0.0,0.0,0.0,0.078137893,0.400037551,0.0,0.06298944599999999,0.779258285,0.60354871,0.27833211399999996,0
0.574800325,0.016466859,0.7679405859999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7959122390000001,0.400037551,0.0,0.0,0.7225704390000001,3.5100000000000006e-05,0.129390341,0
0.779151901,0.0,0.46455665100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850625862,0.400037551,0.0,0.3811097,0.400008607,0.47853309299999996,0.484506937,0
0.184849525,0.0,0.34130692700000004,0.466233668,0.636363636,0.0,0.0,0.0,0.0,0.0,0.18514247399999997,0.400037551,0.0,0.052613970999999995,0.0,0.97302933,0.263664305,0
0.02134443,0.0,0.04740374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7600064240000001,0.400037551,0.01695426,0.0,0.0,0.0,0.0,0
0.616377099,0.01173728,0.162319271,0.300983079,0.045454545,0.13126732900000002,0.0,0.400034096,0.0,0.0,0.567311882,0.400037551,0.0,0.0,0.173177315,0.497029295,0.282376974,0
0.670945052,0.0,0.7300175940000001,0.21395182699999998,0.22727272699999998,0.226641835,0.290342941,0.800068192,0.0,0.0,0.46386893700000004,0.400037551,0.0,0.084182353,0.082237299,0.167880575,0.279731261,0
0.144229904,0.0,0.46455665100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259860359,0.400037551,0.027843891000000003,0.0,0.0,0.059421677,5.14e-05,0
0.24393799300000002,0.0,0.47403739899999997,0.23676272399999998,0.045454545,0.0,0.0,0.0,0.0,0.0,0.19410033,0.400037551,0.024975589,0.40948401100000004,0.0,0.204749923,0.780086279,0
0.33530615199999997,0.013895128999999999,0.84378657,0.436062834,0.272727273,0.030786065,0.0,0.400034096,0.12121212099999999,0.038461537999999997,0.6716097259999999,0.400037551,0.0,0.141005441,0.400008607,0.10104222800000001,0.287876801,0
0.211873442,0.0,0.36026842299999995,0.6072061639999999,0.409090909,0.0,0.0,0.0,0.0,0.076923077,0.758125643,0.400037551,0.0,0.7943236379999999,0.372063894,0.660381047,0.36936235700000003,0
0.44288923799999996,0.0,0.6826138540000001,0.680620652,0.954545455,0.0,0.0,0.0,0.12121212099999999,0.0,0.9269677540000001,0.400037551,0.0,0.343597104,0.39921018700000005,0.48559283700000005,0.49232767899999996,0
0.052544087999999996,0.020641058,0.28442243899999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997668725,0.400037551,0.0,0.0,0.0,0.0,0.0,0
0.785564081,0.00670348,0.620080553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32400723800000003,0.400037551,0.0,0.0,0.398411767,0.0,0.0,0
0.265342276,0.0,0.265460943,0.0,0.045454545,0.0,0.0,0.0,0.0,0.0,0.033341114,0.400037551,0.0,0.42240274899999997,0.0,0.0,0.0,0
0.205559295,0.0037355540000000003,0.369749171,0.36678233200000004,0.318181818,0.18341037899999998,0.0,0.800068192,0.0,0.0,0.180554957,0.800075103,0.0,0.0,0.0,0.75915755,0.0,0
0.557752438,0.000615517,0.559364131,0.283540566,0.363636364,0.0,0.0,0.0,0.0,0.0,0.04992618099999999,0.400037551,0.0,0.20788832100000001,0.35533437100000004,0.9261654420000001,0.054226667,0
0.525194075,0.0,0.417152911,0.370789395,0.090909091,0.0,0.0,0.0,0.0,0.0,0.764609568,0.400037551,0.028473238999999997,0.961689385,0.0,0.450570281,0.00344424,0
0.161132125,0.029428099,0.331826179,0.476604892,0.636363636,0.189526793,0.0,0.400034096,0.272727273,0.128205128,0.297052576,0.800075103,0.0,0.0,0.0,0.0,0.0,0
0.273621563,0.0,0.407672163,0.37396241,0.181818182,0.9067386359999999,0.0,0.400034096,0.0,0.192307692,0.313064513,0.800075103,0.006983858000000001,0.8655765759999999,0.0,0.20461706100000002,0.010281314,0
0.7142272140000001,0.39733771,0.355246468,0.460341209,0.045454545,0.963663698,0.0,0.400034096,0.0,0.0,0.402561733,0.800075103,0.0,0.22836567800000002,0.525360606,0.292136132,0.162890973,0
0.651092955,0.017549321,0.417152911,0.837313168,0.032568336,0.0,0.0,0.0,0.0,0.051282050999999995,0.569288276,0.9447816109999999,0.0,0.041138091,0.949321825,0.9749528709999999,0.894441053,0
0.201566245,0.0,0.40562064299999995,0.638428626,0.9090909090000001,0.202451104,0.004418262,0.800068192,0.0,0.038461537999999997,0.443180349,0.400037551,0.009886488,0.277191443,0.0,0.076024252,0.451760951,0
0.43497525600000003,0.008776429,0.7025550759999999,0.814656387,0.409090909,0.526787561,0.0,0.800068192,0.090909091,0.115384615,0.32999154,0.7541678,0.0,0.7938569240000001,0.007223015,0.070202312,0.312449142,0
0.355965385,0.0,0.331826179,0.6346028770000001,0.045454545,0.0,0.0,0.0,0.0,0.0,0.550649719,0.400037551,0.036334371000000004,0.031505246,0.39761334600000003,0.530591527,0.6294734679999999,0
0.6294533179999999,0.0,0.46455665100000004,0.34993815799999994,0.13636363599999998,0.0,0.0,0.0,0.0,0.0,0.11199194800000001,0.400037551,0.0,0.0,0.0,0.00043255400000000003,0.005346283,0
0.145165547,0.00830241,0.47403739899999997,0.223924158,0.363636364,0.0,0.0,0.0,0.0,0.0,0.800186741,0.400037551,0.0,0.0,0.390427563,0.0,0.0,0
0.8669922179999999,0.0,0.33018362100000004,0.631574915,0.181818182,0.0,0.0,0.0,0.0,0.0,0.279514731,0.004597814,0.102904156,0.0,0.63953472,0.12472747099999999,0.171096158,0
0.718483813,0.004524407,0.398191415,0.021757812999999997,0.045454545,0.0,0.0,0.0,0.0,0.0,0.434289385,0.400037551,0.0,0.493372586,0.396016506,0.052824750999999996,0.9164458459999999,0
0.047760468,0.0,0.218057203,0.290376145,0.590909091,0.0,0.0,0.0,0.0,0.0,0.14020366,0.400037551,0.00312767,0.319366802,0.0,0.0,5.14e-05,0
0.544101865,0.039527537,0.9480747979999999,0.32364746699999997,0.181818182,0.0,0.0,0.0,0.0,0.0,0.057119601,0.400037551,0.0,0.09449469099999999,0.396814926,0.23362581100000002,0.8444557509999999,0
0.131044265,0.000484632,0.331826179,0.47700378600000004,0.590909091,0.0,0.0,0.0,0.0,0.038461537999999997,0.034025033999999996,0.400037551,0.0,0.17358401199999998,0.0,0.640471882,0.0,0
0.9874754609999999,0.0,0.369749171,0.42972303799999995,0.045454545,0.883023255,0.0,0.400034096,0.0,0.0,0.193549442,0.400037551,0.00431771,0.06298944599999999,0.723368859,0.000338529,0.002042064,0
0.803781842,0.0,0.6920946020000001,0.5076823020000001,0.090909091,0.0,0.0,0.0,0.0,0.0,0.007865083,0.400037551,0.000175455,0.33073142,0.708677087,0.751579753,0.891801203,0
0.145648618,0.0,0.42679540299999996,0.757860865,0.75188195,0.019279957,0.144119503,0.400034096,0.0,0.115384615,0.307080211,0.400037551,0.0,0.51658501,0.257316983,0.5609493720000001,0.615427385,0
0.529414577,0.0,0.36026842299999995,0.25587188,0.997421737,0.975739485,0.009467705,0.400034096,0.0,0.0,0.721402326,0.400037551,0.0,0.15321188300000002,0.800017215,0.29721121899999997,0.309776,0
0.826582997,0.001460969,0.637205005,0.255980669,0.772727273,0.0,0.0,0.0,0.0,0.0,0.07061477,0.400037551,0.0,0.90740951,0.44729631200000003,0.414751489,0.860092372,0
0.44508515299999996,0.0,0.249858175,0.5079905370000001,0.545454545,0.0,0.0,0.0,0.0,0.038461537999999997,0.052319902,0.400037551,0.001167155,0.20475252800000002,0.697206965,0.09645986,0.945385192,0
0.330776144,0.006873278000000001,0.035902076,0.843260303,0.318181818,0.0,0.0,0.0,0.0,0.0,0.042622092,0.400037551,0.0,0.911007737,0.400008607,0.642562135,0.10555935300000001,0
0.45341666799999997,0.006784841,0.388710667,0.49310456700000005,0.11433270699999999,0.0,0.0,0.0,0.0,0.115384615,0.32793978,0.400037551,0.0,0.7653233620000001,0.39122598299999994,0.304489174,0.23046739600000002,0
0.618292019,0.0025045189999999998,0.113768976,0.80685223,0.045454545,0.0,0.0,0.0,0.303030303,0.0,0.121053892,0.400037551,0.0,0.0,0.59158111,0.6914547759999999,0.8491444859999999,0
0.21057827,0.009696168,0.445595155,0.19763346699999998,0.181818182,0.0,0.0,0.0,0.0,0.0,0.46865638,0.400037551,0.0,0.223651467,0.0,0.930434902,0.0,0
0.30466239300000003,0.017655445,0.7205368459999999,0.305834416,0.363636364,0.0,0.0,0.0,0.181818182,0.0,0.853361543,0.400037551,0.0,0.09449469099999999,0.0,0.310819128,0.914137888,0
0.112341508,0.0,0.028442244,0.8793782729999999,0.13636363599999998,0.11874625,0.0,0.400034096,0.0,0.0,0.840196078,0.400037551,0.0,0.210455883,0.0,0.0,0.0,0
0.271680997,0.0,0.037922992,0.378150789,0.409090909,0.0,0.0,0.0,0.0,0.0,0.8383152970000001,0.400037551,0.0,0.0,0.818243492,0.799137289,0.038835927,0
0.18714820399999998,0.000488169,0.34130692700000004,0.371695971,0.181818182,0.0,0.0,0.0,0.0,0.0,0.02359525,0.400037551,0.0,0.976473205,0.777072133,0.0,0.0,0
0.751862307,0.015522358,0.350787675,0.322305736,0.741047052,0.30167943399999997,0.0,0.400034096,0.0,0.076923077,0.7502605590000001,0.400037551,0.0,0.86914748,0.379249678,0.21859164399999997,0.8456622359999999,0
0.272428907,0.064081022,0.9196325540000001,0.688256277,0.095751185,0.01822281,0.0,0.400034096,0.0,0.038461537999999997,0.569058217,0.800075103,0.0,0.0,0.0,0.406647329,0.748017022,0
0.318776455,0.009791679000000001,0.578325626,0.326113353,0.636363636,0.18546844899999998,0.0,0.400034096,0.0,0.0,0.473272841,0.400037551,0.0,0.315683824,0.0,0.15682997699999998,0.0,0
0.975743823,0.0,0.36026842299999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385389084,0.400037551,0.0,0.0,0.400008607,0.6911391290000001,0.67431345,0
0.741646758,0.0,0.568844879,0.434702971,0.181818182,0.587829002,0.300231433,0.400034096,0.0,0.0,0.742469713,0.400037551,0.0,0.484683926,0.0,0.33411857899999997,0.724689244,0
0.679885643,0.0,0.7727612909999999,0.359602849,0.363636364,0.0,0.0,0.0,0.0,0.0,0.768324728,0.400037551,0.0,0.0,0.863478414,0.722920261,0.7201592,0
0.280436742,0.004531482,0.70157535,0.186682035,0.114931145,0.36232028899999996,0.0,0.400034096,0.0,0.0,0.437708986,0.400037551,0.0,0.0,0.0,0.359500692,0.0,0
0.276263889,0.034444213,0.8817095620000001,0.48501791299999997,0.454545455,0.0,0.0,0.0,0.0,0.038461537999999997,0.731428153,0.400037551,0.0,0.04202804,0.06888991900000001,0.0,0.0,0
0.29612176100000004,0.070752665,0.492998895,0.590306022,0.272727273,0.0,0.0,0.0,0.0,0.076923077,0.591903446,0.400037551,0.0,0.803268013,0.0,0.0,0.0,0
0.620935789,0.0,0.47403739899999997,0.48374870799999997,0.22727272699999998,0.0,0.0,0.0,0.0,0.0,0.251853647,0.800075103,0.0,0.0,0.356893907,0.716670963,0.40644484700000005,0
0.551448397,0.0,0.711056098,0.2855169,0.681818182,0.0,0.0,0.0,0.0,0.153846154,0.17987103699999998,0.400037551,0.0,0.16781752100000003,0.141403831,0.640378356,0.6034303529999999,0
0.404851299,0.0,0.786902082,0.18775179399999997,0.19449410600000003,0.0,0.0,0.0,0.0,0.153846154,0.09865550199999999,0.400037551,0.0,0.063010491,0.373660735,0.0,0.0,0
0.549527406,0.0,0.597287122,0.45120264600000004,0.590909091,0.0,0.0,0.0,0.181818182,0.0,0.221034614,0.400037551,0.026116043999999998,0.8766329340000001,0.773669343,0.458842029,0.37459535200000005,0
0.220945428,0.0,0.84378657,0.35564958399999996,0.9090909090000001,0.0,0.0,0.0,0.0,0.0,0.04582266,0.400037551,0.0,0.0,0.0,0.671598713,0.9925066770000001,0
0.9763878,0.0,0.492998895,0.308507656,0.71027149,0.314251723,0.0,0.420817379,0.0,0.0,0.695204976,0.400037551,0.0,0.0,0.441781771,0.0,0.0,0
0.47747482799999996,0.0,0.9196325540000001,0.9959457559999999,0.9619151640000001,0.683649563,0.053229539000000006,0.8347917290000001,0.0,0.0,0.506784936,0.400037551,0.011305383,0.45390261200000004,0.791854472,0.004208632,0.012543203000000001,0
0.8784614759999999,0.001054162,0.8377944909999999,0.816799873,0.772727273,0.558289204,0.14454029,0.400034096,0.0,0.076923077,0.050952062,0.800075103,0.0,0.655526014,0.09883917699999999,0.806104913,0.523594098,0
0.5184886320000001,0.000672117,0.995478537,0.150799775,0.272727273,0.962405363,0.00063118,0.400034096,0.090909091,0.0,0.06428850700000001,0.400037551,0.0,0.934092481,0.360886009,0.365484575,0.0,0
0.28685773800000003,0.0,0.208576455,0.0,0.0,0.0,0.0,0.0,0.090909091,0.0,0.17987103699999998,0.400037551,0.0,0.7125615279999999,0.0,0.0,0.0,0
0.192902121,0.001326546,0.492998895,0.222836267,0.954545455,0.0,0.0,0.0,0.0,0.192307692,0.06411752700000001,0.400037551,0.0,0.08188838400000001,0.0,0.048130378,0.142858862,0
0.589105149,0.00104355,0.578325626,0.38846761799999996,0.363636364,0.0,0.0,0.0,0.0,0.0,0.050439120999999996,0.400037551,0.0,0.807943018,0.37685441700000005,0.845736193,0.17508669100000002,0
0.665747034,0.0,0.34130692700000004,0.288980019,0.363636364,0.0,0.0,0.0,0.0,0.0,0.11814723,0.400037551,0.0,0.22935482100000001,0.0,0.0,0.0,0
0.20274947699999998,0.002126011,0.417152911,0.42563721600000004,0.181818182,0.21234281,0.046496949,0.800068192,0.0,0.0,0.102759024,0.400037551,0.0,0.258944918,0.0,0.0,0.0,0
0.12884088300000002,0.019972478999999998,0.208576455,0.351432046,0.090909091,0.0,0.0,0.0,0.0,0.0,0.9653534909999999,0.400037551,0.0,0.871939768,0.0,0.0,0.0,0
0.28198604,0.0,0.6352101139999999,0.20080648199999998,0.181818182,0.0,0.0,0.0,0.0,0.0,0.404090985,0.400037551,0.031627609,0.43490708200000006,0.0,0.392747154,0.38729711,0
0.29320942699999997,0.0,0.34130692700000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532089987,0.800075103,0.0,0.377915629,0.36727337200000004,0.0,0.0,0
0.332891961,0.026591059,0.34130692700000004,0.200280668,0.590909091,0.0,0.0,0.0,0.0,0.0,0.51995575,0.400037551,0.0,0.0,0.0,0.0,0.0,0
0.50148967,0.113110167,0.293903187,0.807758805,0.090909091,0.0,0.0,0.0,0.0,0.0,0.579154053,0.400037551,0.0,0.453574519,0.400008607,0.8398395329999999,0.46991268399999997,0
0.72317358,0.008833029000000001,0.350787675,0.517763422,0.409090909,0.0,0.0,0.0,0.0,0.115384615,0.42693724200000005,0.800075103,0.0,0.053748212999999996,0.30928146300000003,0.662952988,0.7864177309999999,0
0.26293858600000003,0.0,0.37864501,0.845417953,0.7323331120000001,0.6731805059999999,0.0,0.800068192,0.0,0.0,0.338347055,0.800075103,0.0,0.5642557429999999,0.033948743999999996,0.332246069,0.485662772,0
0.314134336,0.00159893,0.381611697,0.45872722299999996,0.409090909,0.0,0.0,0.0,0.0,0.076923077,0.148410703,0.400037551,0.0,0.6929891309999999,0.0,0.298587339,0.0,0
0.27277255300000003,0.0,0.407672163,0.137074221,0.22727272699999998,0.0,0.0,0.0,0.0,0.0,0.378378901,0.400037551,0.0,0.031505246,0.0,0.56420417,0.45915100700000006,0
0.79839323,0.0,0.663652358,0.677810267,0.272727273,0.0,0.0,0.0,0.090909091,0.076923077,0.110453127,0.400037551,0.0,0.258292505,0.3409255,0.001309352,0.007865205,0
0.192905009,0.015897328999999998,0.445595155,0.039889324,0.045454545,0.5397680970000001,0.0,0.800068192,0.0,0.0,0.7683844470000001,0.400037551,0.0,0.0157421,0.0,0.016261685,0.0,0
